Cód.,Ano Letivo,Serie,Andamento adesao,Situacao,Matricula,Escola
25255,2024,7,ELEGIVEL,Dep.neste ano,202317820492169,CIEP 450 DI CAVALCANTI
25256,2023,9,ELEGIVEL,Reprovado,202332261143749,CE RAUL VIDAL
25257,2023,1,ELEGIVEL,Aprovado,201432130331501,CE RAUL VIDAL
25258,2023,7,ELEGIVEL,Aprovado,202216170171601,CIEP 448 RUY FRAZAO SOARES
25258,2024,8,ELEGIVEL,Aprovado,202216170171601,CIEP 448 RUY FRAZAO SOARES
25259,2023,9,VALOR DEPOSITADO,Aprovado,202017820436588,CE BALTAZAR BERNARDINO
25259,2024,1,CONCLUIDA,Aprovado,202017820436588,CE PAULO ASSIS RIBEIRO
25260,2023,2,PRE-INSCRITO,Aprovado,201932270118193,CE BALTAZAR BERNARDINO
25260,2024,3,PRE-INSCRITO,Aprovado,201932270118193,CE BALTAZAR BERNARDINO
25261,2023,2,ELEGIVEL,Reprovado,201732090243061,CE CIZINIO SOARES PINTO
25261,2024,2,ELEGIVEL,Não avaliado,201732090243061,CE CIZINIO SOARES PINTO
25262,2023,1,VALOR DEPOSITADO,Aprovado,201531960449080,CE CIZINIO SOARES PINTO
25262,2024,2,CONCLUIDA,Aprovado,201531960449080,CE CIZINIO SOARES PINTO
25263,2023,6,ELEGIVEL,Reprovado,202331960613088,CE CIZINIO SOARES PINTO
25263,2024,6,ELEGIVEL,Aprovado,202331960613088,CE CIZINIO SOARES PINTO
25264,2023,6,INSCRICAO PARCIAL,Reprovado,202315930381012,CIEP 448 RUY FRAZAO SOARES
25264,2024,6,INSCRICAO PARCIAL,Aprovado,202315930381012,CIEP 448 RUY FRAZAO SOARES
25265,2023,9,ELEGIVEL,Aprovado,202015930335909,CIEP 448 RUY FRAZAO SOARES
25265,2024,1,ELEGIVEL,Dep.neste ano,202015930335909,CIEP 448 RUY FRAZAO SOARES
25266,2023,2,ELEGIVEL,Reprovado,202131881614429,CE AURELINO LEAL
25267,2023,1,ELEGIVEL,Aprovado,202015930321606,CE ALMIRANTE TAMANDARE
25267,2024,2,ELEGIVEL,Aprovado,202015930321606,CE ALMIRANTE TAMANDARE
25268,2023,8,ELEGIVEL,Dep.neste ano,202132010412810,EE DOUTOR MEMORIA
25268,2024,9,ELEGIVEL,Reprovado,202132010412810,CE MANUEL DE ABREU
25269,2023,6,EMAIL NAO CONFIRMADO,Reprovado,202331850919110,CE CONSELHEIRO MACEDO SOARES
25269,2024,6,EMAIL NAO CONFIRMADO,Dep.neste ano,202331850919110,CE CONSELHEIRO MACEDO SOARES
25270,2023,1,ELEGIVEL,Abandonou,201731850681399,CE CONSELHEIRO MACEDO SOARES
25271,2023,3,PRE-INSCRITO,Aprovado,201732170220821,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
25272,2023,1,ELEGIVEL,Aprovado,202331840360281,CE BRIGADEIRO CASTRIOTO
25272,2024,2,ELEGIVEL,Dep.neste ano,202331840360281,CE BRIGADEIRO CASTRIOTO
25273,2023,8,ELEGIVEL,Transferido,202031970343610,CE CONSELHEIRO JOSINO
25273,2024,8,ELEGIVEL,Não avaliado,202031970343610,CE CONSELHEIRO JOSINO
25274,2023,6,ELEGIVEL,Reprovado,202331970361022,CE CONSELHEIRO JOSINO
25274,2024,6,ELEGIVEL,Dep.neste ano,202331970361022,CE CONSELHEIRO JOSINO
25275,2023,2,VALOR DEPOSITADO,Aprovado,201832150525690,CE MANUEL DE ABREU
25275,2024,3,CONCLUIDA,Aprovado,201832150525690,CE MANUEL DE ABREU
25276,2023,6,VALOR DEPOSITADO,Aprovado,202331900524631,CE MULLULO DA VEIGA
25276,2024,7,CONCLUIDA,Aprovado,202331900524631,CE MULLULO DA VEIGA
25277,2023,1,ELEGIVEL,Reprovado,201731850674181,CE MULLULO DA VEIGA
25277,2024,1,ELEGIVEL,Reprovado,201731850674181,CE MULLULO DA VEIGA
25278,2023,2,ELEGIVEL,Transferido,202232100440133,CE HILARIO RIBEIRO
25278,2024,2,ELEGIVEL,Não avaliado,202232100440133,CE MACHADO DE ASSIS
25279,2023,6,ELEGIVEL,Aprovado,202332100448610,CE HILARIO RIBEIRO
25279,2024,7,ELEGIVEL,Aprovado,202332100448610,CE HILARIO RIBEIRO
25280,2023,2,ELEGIVEL,Abandonou,201731870737764,CE JOAQUIM TAVORA
25281,2023,6,ELEGIVEL,Reprovado,202332090316016,CE FERNANDO MAGALHAES
25281,2024,6,ELEGIVEL,Reprovado,202332090316016,CE JOAQUIM TAVORA
25282,2023,6,ELEGIVEL,Aprovado,202332090316288,CE FERNANDO MAGALHAES
25282,2024,7,ELEGIVEL,Aprovado,202332090316288,CE FERNANDO MAGALHAES
25283,2023,6,VALOR DEPOSITADO,Aprovado,202332090313010,CE FERNANDO MAGALHAES
25283,2024,7,CONCLUIDA,Aprovado,202332090313010,CE FERNANDO MAGALHAES
25284,2023,3,VALOR DEPOSITADO,Aprovado,202132000476911,CE DOUTOR LUCIANO PESTRE
25285,2023,1,ELEGIVEL,Aprovado,202332000496133,CE DOUTOR LUCIANO PESTRE
25286,2023,6,ELEGIVEL,Dep.neste ano,202332270154693,EE SAO DOMINGOS SAVIO
25286,2024,7,ELEGIVEL,Dep.neste ano,202332270154693,EE SAO DOMINGOS SAVIO
25287,2023,6,PRE-INSCRITO,Dep.neste ano,202332270155746,EE SAO DOMINGOS SAVIO
25287,2024,7,PRE-INSCRITO,Reprovado,202332270155746,CE MANUEL DE ABREU
25288,2023,8,PRE-INSCRITO,Reprovado,202132270135505,EE SAO DOMINGOS SAVIO
25289,2023,6,ELEGIVEL,Dep.neste ano,202232140678327,EE SAO DOMINGOS SAVIO
25289,2024,7,ELEGIVEL,Reprovado,202232140678327,CE LEOPOLDO FROES
25290,2023,7,ELEGIVEL,Aprovado,202232270142281,EE SAO DOMINGOS SAVIO
25290,2024,8,ELEGIVEL,Dep.neste ano,202232270142281,EE SAO DOMINGOS SAVIO
25291,2023,6,ELEGIVEL,Aprovado,202332270150515,EE SAO DOMINGOS SAVIO
25291,2024,7,ELEGIVEL,Aprovado,202332270150515,EE SAO DOMINGOS SAVIO
25292,2023,6,ELEGIVEL,Aprovado,202332140695910,CE LEOPOLDO FROES
25292,2024,7,ELEGIVEL,Aprovado,202332140695910,CE LEOPOLDO FROES
25293,2023,6,ELEGIVEL,Abandonou,202332140705810,CE LEOPOLDO FROES
25294,2023,6,ELEGIVEL,Aprovado,202332140706874,CE LEOPOLDO FROES
25294,2024,7,ELEGIVEL,Aprovado,202332140706874,CE LEOPOLDO FROES
25295,2023,1,ELEGIVEL,Aprovado,202332140711363,CE LEOPOLDO FROES
25295,2024,2,ELEGIVEL,Aprovado,202332140711363,CE LEOPOLDO FROES
25296,2023,1,PRE-INSCRITO,Aprovado,201831940699722,LICEU NILO PECANHA
25296,2024,2,PRE-INSCRITO,Reprovado,201831940699722,LICEU NILO PECANHA
25297,2023,6,ELEGIVEL,Aprovado,202332230569507,CE PINTO LIMA
25297,2024,7,ELEGIVEL,Aprovado,202332230569507,CE PINTO LIMA
25298,2023,3,ELEGIVEL,Aprovado,202112890548747,CE GUILHERME BRIGGS
25299,2023,6,ELEGIVEL,Aprovado,202332300591298,IE PROFESSOR ISMAEL COUTINHO
25299,2024,7,ELEGIVEL,Aprovado,202332300591298,IE PROFESSOR ISMAEL COUTINHO
25300,2023,8,ELEGIVEL,Aprovado,202132300564514,IE PROFESSOR ISMAEL COUTINHO
25300,2024,9,ELEGIVEL,Dep.neste ano,202132300564514,IE PROFESSOR ISMAEL COUTINHO
25301,2023,2,ELEGIVEL,Reprovado,202219340636507,CE DAVID CAPISTRANO
25301,2024,2,ELEGIVEL,Não avaliado,202219340636507,CE DAVID CAPISTRANO
25302,2023,6,ELEGIVEL,Dep.neste ano,202331870952622,CE JOAQUIM TAVORA
25302,2024,7,ELEGIVEL,Dep.neste ano,202331870952622,CE JOAQUIM TAVORA
25303,2023,6,ELEGIVEL,Reprovado,202331870952460,CE JOAQUIM TAVORA
25303,2024,6,ELEGIVEL,Aprovado,202331870952460,CE JOAQUIM TAVORA
25304,2023,8,ELEGIVEL,Transferido,201917790232256,CIEP 450 DI CAVALCANTI
25306,2023,6,ELEGIVEL,Aprovado,202317820483331,CIEP 450 DI CAVALCANTI
25306,2024,7,ELEGIVEL,Aprovado,202317820483331,CIEP 450 DI CAVALCANTI
25308,2023,6,VALOR DEPOSITADO,Aprovado,202331850928191,CE CONSELHEIRO MACEDO SOARES
25308,2024,7,CONCLUIDA,Aprovado,202331850928191,CE CONSELHEIRO MACEDO SOARES
25309,2023,1,CONCLUIDA,Dep.neste ano,201931850763142,CE CONSELHEIRO MACEDO SOARES
25309,2024,2,CONCLUIDA,Aprovado,201931850763142,CE CONSELHEIRO MACEDO SOARES
25311,2023,6,ELEGIVEL,Aprovado,202315930381365,CIEP 448 RUY FRAZAO SOARES
25311,2024,7,ELEGIVEL,Aprovado,202315930381365,CIEP 448 RUY FRAZAO SOARES
25312,2023,7,ELEGIVEL,Aprovado,202215930379811,CIEP 448 RUY FRAZAO SOARES
25313,2023,2,ELEGIVEL,Reprovado,201231830459761,CE AURELINO LEAL
25314,2023,9,ELEGIVEL,Abandonou,201932260994969,CE CIZINIO SOARES PINTO
25314,2024,9,ELEGIVEL,Não avaliado,201932260994969,CE PINTO LIMA
25315,2023,6,ELEGIVEL,Aprovado,202316170194705,CIEP 307 DJANIRA
25315,2024,7,ELEGIVEL,Aprovado,202316170194705,CIEP 307 DJANIRA
25316,2023,2,ELEGIVEL,Aprovado,202015930341984,CIEP 448 RUY FRAZAO SOARES
25316,2024,3,ELEGIVEL,Aprovado,202015930341984,CIEP 448 RUY FRAZAO SOARES
25317,2023,7,ELEGIVEL,Reprovado,202315930394343,CIEP 448 RUY FRAZAO SOARES
25318,2023,6,ELEGIVEL,Reprovado,202315930383651,CIEP 448 RUY FRAZAO SOARES
25318,2024,6,ELEGIVEL,Não avaliado,202315930383651,CIEP 448 RUY FRAZAO SOARES
25319,2023,1,ELEGIVEL,Reprovado,201731870765891,CE AURELINO LEAL
25319,2024,1,ELEGIVEL,Reprovado,201731870765891,CE AURELINO LEAL
25320,2023,7,VALOR DEPOSITADO,Aprovado,202332150659704,CE MANUEL DE ABREU
25320,2024,8,CONCLUIDA,Aprovado,202332150659704,CE MANUEL DE ABREU
25321,2023,6,ELEGIVEL,Reprovado,202332150654151,CE MANUEL DE ABREU
25321,2024,6,ELEGIVEL,Reprovado,202332150654151,CE MANUEL DE ABREU
25322,2023,6,ELEGIVEL,Aprovado,202231930466293,CE ALMIRANTE TAMANDARE
25322,2024,7,ELEGIVEL,Aprovado,202231930466293,CE ALMIRANTE TAMANDARE
25323,2023,6,ELEGIVEL,Aprovado,202331930484913,CE ALMIRANTE TAMANDARE
25323,2024,7,ELEGIVEL,Dep.neste ano,202331930484913,CE ALMIRANTE TAMANDARE
25324,2023,2,ELEGIVEL,Aprovado,202231930460414,CE ALMIRANTE TAMANDARE
25324,2024,3,ELEGIVEL,Aprovado,202231930460414,CE ALMIRANTE TAMANDARE
25325,2023,2,ELEGIVEL,Aprovado,202231930460090,CE ALMIRANTE TAMANDARE
25325,2024,3,ELEGIVEL,Aprovado,202231930460090,CE ALMIRANTE TAMANDARE
25327,2023,6,ELEGIVEL,Aprovado,202332170298901,EE MENEZES VIEIRA
25327,2024,7,ELEGIVEL,Aprovado,202332170298901,EE MENEZES VIEIRA
25328,2023,6,ELEGIVEL,Aprovado,202331890549210,CE MACHADO DE ASSIS
25328,2024,7,ELEGIVEL,Aprovado,202331890549210,CE MACHADO DE ASSIS
25329,2023,1,PRE-INSCRITO,Dep.neste ano,202031890508257,CE MACHADO DE ASSIS
25329,2024,2,PRE-INSCRITO,Reprovado,202031890508257,CE MACHADO DE ASSIS
25330,2023,7,ELEGIVEL,Aprovado,202331890553812,CE MACHADO DE ASSIS
25330,2024,8,ELEGIVEL,Dep.neste ano,202331890553812,CE MACHADO DE ASSIS
25331,2023,6,CONCLUIDA,Dep.neste ano,202332160514857,CE FERNANDO MAGALHAES
25331,2024,7,CONCLUIDA,Aprovado,202332160514857,CE MARIA PEREIRA DAS NEVES
25332,2023,2,PRE-INSCRITO,Aprovado,202232261103473,CE DAVID CAPISTRANO
25332,2024,3,PRE-INSCRITO,Aprovado,202232261103473,CE DAVID CAPISTRANO
25333,2023,2,ELEGIVEL,Dep.neste ano,201531890382489,CE MACHADO DE ASSIS
25334,2023,6,ELEGIVEL,Reprovado,202332100459205,CE MACHADO DE ASSIS
25334,2024,6,ELEGIVEL,Aprovado,202332100459205,CE HILARIO RIBEIRO
25335,2023,6,VALOR DEPOSITADO,Aprovado,202332300594475,IE PROFESSOR ISMAEL COUTINHO
25335,2024,7,CONCLUIDA,Aprovado,202332300594475,IE PROFESSOR ISMAEL COUTINHO
25336,2023,3,VALOR DEPOSITADO,Aprovado,202169581432756,CE DAVID CAPISTRANO
25337,2023,1,INSCRICAO PARCIAL,Aprovado,202319340670841,CE DAVID CAPISTRANO
25337,2024,2,INSCRICAO PARCIAL,Aprovado,202319340670841,CE DAVID CAPISTRANO
25338,2023,1,INSCRICAO PARCIAL,Aprovado,202319340673867,CE DAVID CAPISTRANO
25338,2024,2,INSCRICAO PARCIAL,Aprovado,202319340673867,CE DAVID CAPISTRANO
25339,2023,8,ELEGIVEL,Dep.neste ano,202132010414171,EE DOUTOR MEMORIA
25339,2024,9,ELEGIVEL,Dep.neste ano,202132010414171,IE PROFESSOR ISMAEL COUTINHO
25341,2023,6,ELEGIVEL,Reprovado,202332140698405,CE LEOPOLDO FROES
25341,2024,6,ELEGIVEL,Dep.neste ano,202332140698405,CE LEOPOLDO FROES
25342,2023,2,ELEGIVEL,Transferido,201932230511410,CE PINTO LIMA
25343,2023,3,VALOR DEPOSITADO,Aprovado,201932290336900,CE ZULEIKA RAPOSO VALLADARES
25344,2023,2,VALOR DEPOSITADO,Aprovado,202232290355671,CE ZULEIKA RAPOSO VALLADARES
25344,2024,3,CONCLUIDA,Aprovado,202232290355671,CE ZULEIKA RAPOSO VALLADARES
25345,2023,2,VALOR DEPOSITADO,Aprovado,202032290346718,CE ZULEIKA RAPOSO VALLADARES
25345,2024,3,CONCLUIDA,Aprovado,202032290346718,CE ZULEIKA RAPOSO VALLADARES
25346,2023,3,ELEGIVEL,Aprovado,202115301419542,CE ZULEIKA RAPOSO VALLADARES
25347,2023,1,ELEGIVEL,Aprovado,201931940740435,CE BALTAZAR BERNARDINO
25347,2024,2,ELEGIVEL,Aprovado,201931940740435,CE BALTAZAR BERNARDINO
25348,2023,1,CONCLUIDA,Reprovado,201931960538178,CE CIZINIO SOARES PINTO
25348,2024,1,CONCLUIDA,Reprovado,201931960538178,CE CIZINIO SOARES PINTO
25349,2023,2,VALOR DEPOSITADO,Aprovado,201731870757528,CE CIZINIO SOARES PINTO
25349,2024,3,CONCLUIDA,Dep.neste ano,201731870757528,CE CIZINIO SOARES PINTO
25350,2023,2,ELEGIVEL,Reprovado,202231960600028,CE CIZINIO SOARES PINTO
25350,2024,2,ELEGIVEL,Não avaliado,202231960600028,CE CIZINIO SOARES PINTO
25351,2023,3,CONCLUIDA,Reprovado,201732030115987,CE CIZINIO SOARES PINTO
25351,2024,3,CONCLUIDA,Não avaliado,201732030115987,CE CIZINIO SOARES PINTO
25352,2023,9,ELEGIVEL,Transferido,201814720555110,CE CONSELHEIRO JOSINO
25352,2024,9,ELEGIVEL,Não avaliado,201814720555110,CE RAUL VIDAL
25353,2023,3,ELEGIVEL,Aprovado,202131930440174,CE ALMIRANTE TAMANDARE
25354,2023,9,ELEGIVEL,Aprovado,202016170144180,CE ALMIRANTE TAMANDARE
25354,2024,1,ELEGIVEL,Dep.neste ano,202016170144180,CE ALMIRANTE TAMANDARE
25355,2023,6,ELEGIVEL,Aprovado,202331850914310,CE CONSELHEIRO MACEDO SOARES
25355,2024,7,ELEGIVEL,Aprovado,202331850914310,CE CONSELHEIRO MACEDO SOARES
25356,2023,1,PRE-INSCRITO,Aprovado,202032300552617,CE AURELINO LEAL
25356,2024,2,PRE-INSCRITO,Aprovado,202032300552617,CE RAUL VIDAL
25357,2023,2,ELEGIVEL,Aprovado,201732300427846,CE AURELINO LEAL
25358,2023,8,EMAIL NAO CONFIRMADO,Reprovado,202032090282856,CE MANUEL DE ABREU
25359,2023,9,ELEGIVEL,Transferido,202231900522616,CE MULLULO DA VEIGA
25360,2023,9,ELEGIVEL,Transferido,202331900535242,CE MULLULO DA VEIGA
25361,2023,6,ELEGIVEL,Dep.neste ano,202331900528386,CE MULLULO DA VEIGA
25361,2024,7,ELEGIVEL,Reprovado,202331900528386,CE MULLULO DA VEIGA
25362,2023,6,ELEGIVEL,Dep.neste ano,202331870955729,CE JOAQUIM TAVORA
25362,2024,7,ELEGIVEL,Dep.neste ano,202331870955729,CE JOAQUIM TAVORA
25363,2023,8,ELEGIVEL,Aprovado,202131870908353,CE JOAQUIM TAVORA
25363,2024,9,ELEGIVEL,Aprovado,202131870908353,CE JOAQUIM TAVORA
25364,2023,6,ELEGIVEL,Aprovado,202332090311723,CE FERNANDO MAGALHAES
25364,2024,7,ELEGIVEL,Aprovado,202332090311723,CE FERNANDO MAGALHAES
25365,2023,6,ELEGIVEL,Transferido,202332090316110,CE FERNANDO MAGALHAES
25365,2024,6,ELEGIVEL,Reprovado,202332090316110,CIEP 307 DJANIRA
25366,2023,9,ELEGIVEL,Reprovado,202332000498691,CE DOUTOR LUCIANO PESTRE
25367,2023,1,ELEGIVEL,Aprovado,202332300588238,IE PROFESSOR ISMAEL COUTINHO
25367,2024,2,ELEGIVEL,Aprovado,202332300588238,IE PROFESSOR ISMAEL COUTINHO
25368,2023,6,ELEGIVEL,Reprovado,202332300591964,IE PROFESSOR ISMAEL COUTINHO
25368,2024,6,ELEGIVEL,Dep.neste ano,202332300591964,IE PROFESSOR ISMAEL COUTINHO
25369,2023,9,ELEGIVEL,Transferido,202332140715865,CE LEOPOLDO FROES
25369,2024,9,ELEGIVEL,Reprovado,202332140715865,CIEP 450 DI CAVALCANTI
25370,2023,2,PRE-INSCRITO,Dep.neste ano,202219340642410,CE DAVID CAPISTRANO
25370,2024,3,PRE-INSCRITO,Aprovado,202219340642410,CE RAUL VIDAL
25371,2023,2,ELEGIVEL,Aprovado,202219340641421,CE DAVID CAPISTRANO
25371,2024,3,ELEGIVEL,Aprovado,202219340641421,CE DAVID CAPISTRANO
25372,2023,3,ELEGIVEL,Aprovado,201732270096316,LICEU NILO PECANHA
25373,2023,6,VALOR DEPOSITADO,Aprovado,202332270149010,EE SAO DOMINGOS SAVIO
25373,2024,7,CONCLUIDA,Aprovado,202332270149010,EE SAO DOMINGOS SAVIO
25374,2023,6,VALOR DEPOSITADO,Aprovado,202332270151759,EE SAO DOMINGOS SAVIO
25374,2024,7,CONCLUIDA,Aprovado,202332270151759,EE SAO DOMINGOS SAVIO
25375,2023,6,VALOR DEPOSITADO,Aprovado,202332140697352,CE LEOPOLDO FROES
25375,2024,7,CONCLUIDA,Aprovado,202332140697352,CE LEOPOLDO FROES
25376,2023,2,VALOR DEPOSITADO,Aprovado,202231881627489,LICEU NILO PECANHA
25376,2024,3,CONCLUIDA,Aprovado,202231881627489,LICEU NILO PECANHA
25377,2023,1,INSCRICAO PARCIAL,Aprovado,202331881711915,LICEU NILO PECANHA
25377,2024,2,INSCRICAO PARCIAL,Dep.neste ano,202331881711915,LICEU NILO PECANHA
25378,2023,7,ELEGIVEL,Reprovado,202332230569426,CE PINTO LIMA
25378,2024,7,ELEGIVEL,Dep.neste ano,202332230569426,CE PINTO LIMA
25379,2023,1,ELEGIVEL,Dep.neste ano,202217820474377,CE JOAQUIM TAVORA
25379,2024,2,ELEGIVEL,Reprovado,202217820474377,CE PAULO ASSIS RIBEIRO
25380,2023,1,ELEGIVEL,Aprovado,201832010388798,CE JOAQUIM TAVORA
25381,2023,6,ELEGIVEL,Dep.neste ano,202332261131066,CE JOAQUIM TAVORA
25381,2024,7,ELEGIVEL,Dep.neste ano,202332261131066,CE JOAQUIM TAVORA
25382,2023,7,ELEGIVEL,Aprovado,202216170174899,CIEP 307 DJANIRA
25382,2024,8,ELEGIVEL,Aprovado,202216170174899,CIEP 307 DJANIRA
25383,2023,8,ELEGIVEL,Aprovado,202116170162721,CIEP 307 DJANIRA
25383,2024,9,ELEGIVEL,Aprovado,202116170162721,CIEP 307 DJANIRA
25384,2023,9,ELEGIVEL,Dep.neste ano,201929510560410,CIEP 307 DJANIRA
25384,2024,1,ELEGIVEL,Reprovado,201929510560410,CIEP 307 DJANIRA
25385,2023,2,VALOR DEPOSITADO,Aprovado,202231870935217,CE JOAQUIM TAVORA
25385,2024,3,CONCLUIDA,Aprovado,202231870935217,CE JOAQUIM TAVORA
25386,2023,6,ELEGIVEL,Aprovado,202331870956881,CE JOAQUIM TAVORA
25386,2024,7,ELEGIVEL,Aprovado,202331870956881,CE JOAQUIM TAVORA
25387,2023,6,ELEGIVEL,Reprovado,202331870948943,CE JOAQUIM TAVORA
25387,2024,6,ELEGIVEL,Reprovado,202331870948943,CE JOAQUIM TAVORA
25388,2023,7,PRE-INSCRITO,Reprovado,202232290356724,CE ZULEIKA RAPOSO VALLADARES
25388,2024,7,PRE-INSCRITO,Dep.neste ano,202232290356724,CE ZULEIKA RAPOSO VALLADARES
25389,2023,6,ELEGIVEL,Dep.neste ano,202332290363662,CE ZULEIKA RAPOSO VALLADARES
25389,2024,7,ELEGIVEL,Dep.neste ano,202332290363662,CE ZULEIKA RAPOSO VALLADARES
25390,2023,9,ELEGIVEL,Reprovado,201832290326038,CE ZULEIKA RAPOSO VALLADARES
25391,2023,1,CONCLUIDA,Dep.neste ano,202332290360991,CE ZULEIKA RAPOSO VALLADARES
25391,2024,2,CONCLUIDA,Reprovado,202332290360991,CE ZULEIKA RAPOSO VALLADARES
25392,2023,1,ELEGIVEL,Abandonou,202119340633610,CIEP 251 DONA MARIA PORTUGAL
25394,2023,9,INSCRICAO PARCIAL,Reprovado,202031850815213,CE CONSELHEIRO MACEDO SOARES
25394,2024,9,INSCRICAO PARCIAL,Dep.neste ano,202031850815213,CE CONSELHEIRO MACEDO SOARES
25396,2023,9,ELEGIVEL,Aprovado,202131900508811,CE MULLULO DA VEIGA
25397,2023,1,ELEGIVEL,Aprovado,202032090286096,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
25397,2024,2,ELEGIVEL,Não avaliado,202032090286096,CE FERNANDO MAGALHAES
25398,2023,6,ELEGIVEL,Dep.neste ano,202331970361710,CE CONSELHEIRO JOSINO
25398,2024,7,ELEGIVEL,Aprovado,202331970361710,IE PROFESSOR ISMAEL COUTINHO
25399,2023,3,ELEGIVEL,Abandonou,202031970341405,CE CONSELHEIRO JOSINO
25399,2024,3,ELEGIVEL,Não avaliado,202031970341405,CE CONSELHEIRO JOSINO
25400,2023,1,VALOR DEPOSITADO,Aprovado,202331850908830,CE CONSELHEIRO MACEDO SOARES
25400,2024,2,CONCLUIDA,Dep.neste ano,202331850908830,CE CONSELHEIRO MACEDO SOARES
25401,2023,6,VALOR DEPOSITADO,Aprovado,202332261135310,CE MANUEL DE ABREU
25401,2024,7,CONCLUIDA,Aprovado,202332261135310,CE RAUL VIDAL
25402,2023,8,VALOR DEPOSITADO,Aprovado,202232150642929,CE MANUEL DE ABREU
25402,2024,9,CONCLUIDA,Dep.neste ano,202232150642929,CE MANUEL DE ABREU
25403,2023,1,ELEGIVEL,Reprovado,202131900511952,CE MULLULO DA VEIGA
25403,2024,1,ELEGIVEL,Reprovado,202131900511952,CE MULLULO DA VEIGA
25404,2023,6,ELEGIVEL,Aprovado,202331900529277,CE MULLULO DA VEIGA
25404,2024,7,ELEGIVEL,Dep.neste ano,202331900529277,CE MULLULO DA VEIGA
25405,2023,6,ELEGIVEL,Aprovado,202331900530011,CE MULLULO DA VEIGA
25405,2024,7,ELEGIVEL,Aprovado,202331900530011,CE MULLULO DA VEIGA
25406,2023,1,ELEGIVEL,Dep.neste ano,201931870835122,CE JOAQUIM TAVORA
25406,2024,2,ELEGIVEL,Dep.neste ano,201931870835122,CE JOAQUIM TAVORA
25407,2023,1,INSCRICAO PARCIAL,Reprovado,202032160477022,CE MARIA PEREIRA DAS NEVES
25407,2024,1,INSCRICAO PARCIAL,Reprovado,202032160477022,CE MARIA PEREIRA DAS NEVES
25408,2023,1,INSCRICAO PARCIAL,Aprovado,201929840374869,CE MARIA PEREIRA DAS NEVES
25408,2024,2,INSCRICAO PARCIAL,Aprovado,201929840374869,CE MARIA PEREIRA DAS NEVES
25409,2023,9,ELEGIVEL,Aprovado,202032160474610,CE MARIA PEREIRA DAS NEVES
25409,2024,1,ELEGIVEL,Aprovado,202032160474610,CE MATEMATICO JOAQUIM GOMES DE SOUSA - INTER-CULTURAL BRASIL-CHINA
25410,2023,3,EMAIL NAO CONFIRMADO,Aprovado,201017730045411,CE MARIA PEREIRA DAS NEVES
25411,2023,6,ELEGIVEL,Aprovado,202332090314587,CE FERNANDO MAGALHAES
25411,2024,7,ELEGIVEL,Aprovado,202332090314587,CE FERNANDO MAGALHAES
25412,2023,9,CONCLUIDA,Aprovado,202232090303491,CE FERNANDO MAGALHAES
25412,2024,1,CONCLUIDA,Dep.neste ano,202232090303491,CE FERNANDO MAGALHAES
25413,2023,3,ELEGIVEL,Transferido,201632270092357,CE GUILHERME BRIGGS
25414,2023,6,VALOR DEPOSITADO,Aprovado,202332270153530,EE SAO DOMINGOS SAVIO
25414,2024,7,CONCLUIDA,Aprovado,202332270153530,EE SAO DOMINGOS SAVIO
25415,2023,6,ELEGIVEL,Aprovado,202332140706110,CE LEOPOLDO FROES
25415,2024,7,ELEGIVEL,Dep.neste ano,202332140706110,CE LEOPOLDO FROES
25416,2023,7,VALOR DEPOSITADO,Aprovado,202232140693555,CE LEOPOLDO FROES
25416,2024,8,CONCLUIDA,Aprovado,202232140693555,CE LEOPOLDO FROES
25417,2023,8,ELEGIVEL,Aprovado,202132140652631,CE LEOPOLDO FROES
25417,2024,9,ELEGIVEL,Reprovado,202132140652631,CE LEOPOLDO FROES
25419,2023,2,PRE-INSCRITO,Aprovado,202232230551083,CE PINTO LIMA
25419,2024,3,PRE-INSCRITO,Aprovado,202232230551083,CE PINTO LIMA
25420,2023,8,VALOR DEPOSITADO,Aprovado,202131870903637,CE JOAQUIM TAVORA
25420,2024,9,CONCLUIDA,Aprovado,202131870903637,CE JOAQUIM TAVORA
25421,2023,6,ELEGIVEL,Aprovado,202331870953610,CE JOAQUIM TAVORA
25421,2024,7,ELEGIVEL,Aprovado,202331870953610,CE JOAQUIM TAVORA
25422,2023,6,ELEGIVEL,Aprovado,202331870955133,CE JOAQUIM TAVORA
25422,2024,7,ELEGIVEL,Aprovado,202331870955133,CE JOAQUIM TAVORA
25423,2023,1,ELEGIVEL,Dep.neste ano,202317810092532,CIEP 251 DONA MARIA PORTUGAL
25423,2024,2,ELEGIVEL,Reprovado,202317810092532,CIEP 251 DONA MARIA PORTUGAL
25424,2023,7,ELEGIVEL,Aprovado,202331900534432,CE MULLULO DA VEIGA
25425,2023,2,VALOR DEPOSITADO,Aprovado,202231910543731,CE PAULO ASSIS RIBEIRO
25425,2024,3,CONCLUIDA,Aprovado,202231910543731,CE PAULO ASSIS RIBEIRO
25426,2023,2,ELEGIVEL,Transferido,201831960512563,CE PAULO ASSIS RIBEIRO
25426,2024,2,ELEGIVEL,Reprovado,201831960512563,CE CIZINIO SOARES PINTO
25427,2023,1,PRE-INSCRITO,Dep.neste ano,201932090260013,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
