Cód.,Ano Letivo,Serie,Andamento adesao,Situacao,Matricula,Escola
22886,2024,8,ELEGIVEL,Aprovado,124047935602,E M JOAO BRAZIL
22886,2025,9,ELEGIVEL,Não avaliado,124047935602,E M JOAO BRAZIL
22889,2022,7,ELEGIVEL,Reprovado,202132170282964,EE MENEZES VIEIRA
22889,2023,7,ELEGIVEL,Dep.neste ano,202132170282964,EE MENEZES VIEIRA
22889,2024,9,ELEGIVEL,Reprovado,124334707652,ESCOLA MUNICIPAL ALTIVO CESAR
22889,2025,9,ELEGIVEL,Não avaliado,202132170282964,CE MULLULO DA VEIGA
22904,2022,8,CONCLUIDA,Transferido,202032300529127,EE MENEZES VIEIRA
22904,2023,9,CONCLUIDA,Dep.neste ano,202032300529127,EE MENEZES VIEIRA
22904,2024,1,CONCLUIDA,Reprovado,202032300529127,LICEU NILO PECANHA
22904,2025,1,CONCLUIDA,Não avaliado,202032300529127,LICEU NILO PECANHA
22906,2022,8,VALOR DEPOSITADO,Aprovado,202031850839661,EE MENEZES VIEIRA
22906,2023,9,VALOR DEPOSITADO,Aprovado,202031850839661,EE MENEZES VIEIRA
22906,2024,1,CONCLUIDA,Reprovado,202031850839661,LICEU NILO PECANHA
22906,2025,2,CONCLUIDA,Não avaliado,202031850839661,LICEU NILO PECANHA
22916,2022,9,CONCLUIDA,Reprovado,201932170259496,EE MENEZES VIEIRA
22916,2024,1,CONCLUIDA,Reprovado,201932170259496,CE MULLULO DA VEIGA
22918,2022,8,CONCLUIDA,Dep.neste ano,202232170291099,EE MENEZES VIEIRA
22918,2023,9,CONCLUIDA,Aprovado,202232170291099,EE MENEZES VIEIRA
22918,2024,1,CONCLUIDA,Reprovado,202232170291099,CE CONSELHEIRO MACEDO SOARES
22918,2025,2,CONCLUIDA,Não avaliado,202232170291099,CE MULLULO DA VEIGA
22936,2022,7,ELEGIVEL,Aprovado,202132170285041,EE MENEZES VIEIRA
22936,2024,1,ELEGIVEL,Não avaliado,202132170285041,EE MENEZES VIEIRA
22940,2022,8,ELEGIVEL,Reprovado,201931850761794,EE MENEZES VIEIRA
22940,2023,8,ELEGIVEL,Reprovado,201931850761794,EE MENEZES VIEIRA
22940,2024,9,ELEGIVEL,Reprovado,122406895792,ESCOLA MUNICIPAL ALTIVO CESAR
22945,2022,7,ELEGIVEL,Dep.neste ano,202132170285394,EE MENEZES VIEIRA
22945,2023,8,ELEGIVEL,Transferido,202132170285394,EE MENEZES VIEIRA
22945,2025,8,ELEGIVEL,Não avaliado,202132170285394,EE MENEZES VIEIRA
22948,2022,6,ELEGIVEL,Abandonou,202232170295329,EE MENEZES VIEIRA
22948,2024,9,ELEGIVEL,Aprovado,202232170295329,CE MULLULO DA VEIGA
22948,2025,1,ELEGIVEL,Não avaliado,202232170295329,CE MULLULO DA VEIGA
22979,2022,6,ELEGIVEL,Aprovado,202232230555585,CE PINTO LIMA
22979,2024,9,ELEGIVEL,Aprovado,202232230555585,CE PINTO LIMA
22979,2025,1,ELEGIVEL,Não avaliado,202232230555585,CE JOAQUIM TAVORA
22983,2022,1,CONCLUIDA,Aprovado,202232230551407,CE PINTO LIMA
22983,2023,2,CONCLUIDA,Abandonou,202232230551407,CE RAUL VIDAL
22983,2024,3,CONCLUIDA,Dep.neste ano,202232230551407,CE RAUL VIDAL
22990,2022,8,CONCLUIDA,Reprovado,202032230532086,CE PINTO LIMA
22990,2024,8,CONCLUIDA,Reprovado,202032230532086,CE PINTO LIMA
23009,2022,1,CONCLUIDA,Reprovado,202232240559346,CE PROFESSORA ALCINA RODRIGUES LIMA
23009,2023,1,CONCLUIDA,Transferido,202232240559346,CE PROFESSORA ALCINA RODRIGUES LIMA
23009,2024,2,CONCLUIDA,Reprovado,202232240559346,CE PROFESSORA ALCINA RODRIGUES LIMA
23020,2022,6,CONCLUIDA,Reprovado,202232150629231,CE MANUEL DE ABREU
23020,2024,9,CONCLUIDA,Reprovado,202232150629231,CE MANUEL DE ABREU
23035,2022,6,CONCLUIDA,Reprovado,202232150630912,CE MANUEL DE ABREU
23035,2024,9,CONCLUIDA,Aprovado,202232150630912,CE MANUEL DE ABREU
23035,2025,1,CONCLUIDA,Não avaliado,202232150630912,CE MANUEL DE ABREU
23048,2022,7,ELEGIVEL,Reprovado,202132150608694,CE MANUEL DE ABREU
23048,2025,8,ELEGIVEL,Não avaliado,202531940871262,CE JOAQUIM TAVORA
23055,2022,2,ELEGIVEL,Transferido,202232150641604,CE MANUEL DE ABREU
23055,2023,3,ELEGIVEL,Aprovado,202132050433760,CE MANUEL DE ABREU
23063,2022,7,CONCLUIDA,Aprovado,202215930376713,CIEP 448 RUY FRAZAO SOARES
23063,2024,1,CONCLUIDA,Reprovado,202215930376713,CIEP 448 RUY FRAZAO SOARES
23063,2025,1,CONCLUIDA,Não avaliado,202215930376713,CIEP 448 RUY FRAZAO SOARES
23072,2022,8,ELEGIVEL,Dep.neste ano,202015930322092,CIEP 448 RUY FRAZAO SOARES
23072,2023,9,ELEGIVEL,Aprovado,202015930322092,CIEP 448 RUY FRAZAO SOARES
23072,2025,1,ELEGIVEL,Não avaliado,202015930322092,CIEP 448 RUY FRAZAO SOARES
23073,2022,9,ELEGIVEL,Reprovado,201815930255307,CIEP 448 RUY FRAZAO SOARES
23073,2024,1,ELEGIVEL,Reprovado,201815930255307,CE PROFESSORA ALCINA RODRIGUES LIMA
23074,2022,7,CONCLUIDA,Reprovado,202115930349851,CIEP 448 RUY FRAZAO SOARES
23074,2024,8,CONCLUIDA,Reprovado,202115930349851,CIEP 448 RUY FRAZAO SOARES
23080,2022,7,CONCLUIDA,Reprovado,202115930347806,CIEP 448 RUY FRAZAO SOARES
23080,2023,7,CONCLUIDA,Aprovado,202115930347806,CIEP 448 RUY FRAZAO SOARES
23080,2024,7,CONCLUIDA,Aprovado,202115930347806,CIEP 448 RUY FRAZAO SOARES
23082,2022,6,PRE-INSCRITO,Dep.neste ano,202215930370359,CIEP 448 RUY FRAZAO SOARES
23082,2023,7,PRE-INSCRITO,Aprovado,202215930370359,CIEP 448 RUY FRAZAO SOARES
23082,2024,7,PRE-INSCRITO,Não avaliado,202215930370359,CIEP 307 DJANIRA
23090,2022,6,ELEGIVEL,Dep.neste ano,202115930352133,CIEP 448 RUY FRAZAO SOARES
23090,2023,7,ELEGIVEL,Transferido,202115930352133,CIEP 448 RUY FRAZAO SOARES
23090,2024,8,ELEGIVEL,Transferido,122787023605,E M FRANCISCO PORTUGAL NEVES
23103,2022,7,CONCLUIDA,Aprovado,202015930327566,CIEP 448 RUY FRAZAO SOARES
23103,2024,1,CONCLUIDA,Reprovado,202015930327566,CIEP 448 RUY FRAZAO SOARES
23111,2022,8,ELEGIVEL,Reprovado,201915930319026,CIEP 448 RUY FRAZAO SOARES
23111,2024,1,ELEGIVEL,Não avaliado,201915930319026,CIEP 448 RUY FRAZAO SOARES
23111,2025,1,ELEGIVEL,Não avaliado,202532240610308,CE PROFESSORA ALCINA RODRIGUES LIMA
23121,2022,7,CONCLUIDA,Aprovado,202215930373710,CIEP 448 RUY FRAZAO SOARES
23121,2023,7,CONCLUIDA,Reprovado,202215930373710,CIEP 448 RUY FRAZAO SOARES
23121,2024,7,CONCLUIDA,Aprovado,202215930373710,CIEP 448 RUY FRAZAO SOARES
23141,2022,6,CONCLUIDA,Transferido,202215930364210,CIEP 448 RUY FRAZAO SOARES
23141,2023,7,CONCLUIDA,Aprovado,202215930364210,CIEP 448 RUY FRAZAO SOARES
23141,2024,8,CONCLUIDA,Reprovado,202215930364210,CIEP 448 RUY FRAZAO SOARES
23141,2025,8,CONCLUIDA,Não avaliado,202215930364210,CIEP 448 RUY FRAZAO SOARES
23154,2022,6,PRE-INSCRITO,Reprovado,202115930347131,CIEP 448 RUY FRAZAO SOARES
23154,2025,7,ELEGIVEL,Não avaliado,122779455364,E M FRANCISCO PORTUGAL NEVES
23164,2022,7,CONCLUIDA,Dep.neste ano,202115930347563,CIEP 448 RUY FRAZAO SOARES
23164,2023,8,CONCLUIDA,Aprovado,202115930347563,CIEP 448 RUY FRAZAO SOARES
23164,2024,9,CONCLUIDA,Reprovado,202115930347563,CIEP 448 RUY FRAZAO SOARES
23164,2025,1,CONCLUIDA,Não avaliado,202115930347563,CIEP 448 RUY FRAZAO SOARES
23168,2022,7,CONCLUIDA,Aprovado,202115930349010,CIEP 448 RUY FRAZAO SOARES
23168,2024,1,CONCLUIDA,Dep.neste ano,202115930349010,CIEP 448 RUY FRAZAO SOARES
23168,2025,2,CONCLUIDA,Não avaliado,202115930349010,CIEP 448 RUY FRAZAO SOARES
23170,2022,8,CONCLUIDA,Dep.neste ano,202015930338681,CIEP 448 RUY FRAZAO SOARES
23170,2023,9,CONCLUIDA,Reprovado,202015930338681,CIEP 448 RUY FRAZAO SOARES
23170,2024,9,CONCLUIDA,Reprovado,202015930338681,CIEP 448 RUY FRAZAO SOARES
23170,2025,1,CONCLUIDA,Não avaliado,202015930338681,CE PROFESSORA ALCINA RODRIGUES LIMA
23202,2022,1,CONCLUIDA,Aprovado,202231831017751,CE HILARIO RIBEIRO
23202,2023,2,CONCLUIDA,Transferido,202231831017751,CE FERNANDO MAGALHAES
23202,2024,3,CONCLUIDA,Aprovado,202231831017751,CE JOAQUIM TAVORA
23208,2022,9,CONCLUIDA,Aprovado,201932130402344,CE HILARIO RIBEIRO
23208,2023,1,CONCLUIDA,Transferido,201932130402344,IE PROFESSOR ISMAEL COUTINHO
23208,2024,2,CONCLUIDA,Reprovado,201932130402344,CE HILARIO RIBEIRO
23208,2025,3,CONCLUIDA,Não avaliado,201932130402344,CE HILARIO RIBEIRO
23231,2022,9,CONCLUIDA,Aprovado,202132100426510,CE HILARIO RIBEIRO
23231,2023,2,CONCLUIDA,Aprovado,202132100426510,CE HILARIO RIBEIRO
23231,2024,3,CONCLUIDA,Aprovado,202132100426510,CE HILARIO RIBEIRO
23245,2022,8,CONCLUIDA,Aprovado,202032100412579,CE HILARIO RIBEIRO
23245,2023,9,CONCLUIDA,Dep.neste ano,202032100412579,CE RAUL VIDAL
23245,2024,9,CONCLUIDA,Aprovado,202032100412579,CE RAUL VIDAL
23245,2025,1,CONCLUIDA,Não avaliado,202032100412579,CE RAUL VIDAL
23246,2022,6,ELEGIVEL,Aprovado,202232100439712,CE HILARIO RIBEIRO
23246,2023,6,ELEGIVEL,Transferido,202232100439712,CE EMBAIXADOR RAUL FERNANDES
23246,2024,7,ELEGIVEL,Não avaliado,202232100439712,CE HILARIO RIBEIRO
23247,2022,9,CONCLUIDA,Reprovado,202032100407494,CE HILARIO RIBEIRO
23247,2023,9,CONCLUIDA,Aprovado,202032100407494,CE HILARIO RIBEIRO
23247,2024,9,CONCLUIDA,Dep.neste ano,202032100407494,CE HILARIO RIBEIRO
23247,2025,1,CONCLUIDA,Não avaliado,202032100407494,CE HILARIO RIBEIRO
23273,2022,9,ELEGIVEL,Transferido,201932010394735,CE HILARIO RIBEIRO
23273,2025,2,ELEGIVEL,Não avaliado,201932010394735,CE BALTAZAR BERNARDINO
23304,2022,8,ELEGIVEL,Reprovado,202032300550088,IE PROFESSOR ISMAEL COUTINHO
23304,2023,8,ELEGIVEL,Reprovado,202032300550088,IE PROFESSOR ISMAEL COUTINHO
23304,2025,1,ELEGIVEL,Não avaliado,202032300550088,CE AURELINO LEAL
23305,2022,9,ELEGIVEL,Reprovado,201932130410797,IE PROFESSOR ISMAEL COUTINHO
23305,2024,9,ELEGIVEL,Não avaliado,201932130410797,CE CIZINIO SOARES PINTO
23308,2022,8,INSCRICAO PARCIAL,Dep.neste ano e outros,202032300552710,IE PROFESSOR ISMAEL COUTINHO
23308,2023,9,INSCRICAO PARCIAL,Reprovado,202032300552710,IE PROFESSOR ISMAEL COUTINHO
23308,2025,2,INSCRICAO PARCIAL,Não avaliado,202032300552710,LICEU NILO PECANHA
23312,2022,7,CONCLUIDA,Aprovado,202032150578446,IE PROFESSOR ISMAEL COUTINHO
23312,2023,8,CONCLUIDA,Transferido,202032150578446,IE PROFESSOR ISMAEL COUTINHO
23312,2024,9,CONCLUIDA,Reprovado,202032150578446,IE PROFESSOR ISMAEL COUTINHO
23312,2025,1,CONCLUIDA,Não avaliado,202032150578446,CE FERNANDO MAGALHAES
23334,2022,8,PRE-INSCRITO,Aprovado,202032261023582,CE RAUL VIDAL
23334,2023,9,PRE-INSCRITO,Aprovado,202032261023582,CE RAUL VIDAL
23334,2025,1,PRE-INSCRITO,Não avaliado,202032261023582,CE RAUL VIDAL
23341,2022,9,VALOR DEPOSITADO,Aprovado,201932260984910,CE RAUL VIDAL
23341,2023,1,VALOR DEPOSITADO,Aprovado,201932260984910,CE RAUL VIDAL
23341,2024,2,CONCLUIDA,Reprovado,201932260984910,CE RAUL VIDAL
23341,2025,3,CONCLUIDA,Não avaliado,201932260984910,CE RAUL VIDAL
23352,2022,9,CONCLUIDA,Reprovado,201932300480782,CE RAUL VIDAL
23352,2024,1,CONCLUIDA,Reprovado,201932300480782,CE AURELINO LEAL
23357,2022,8,CONCLUIDA,Dep.neste ano,202032261038504,CE RAUL VIDAL
23357,2023,9,CONCLUIDA,Aprovado,202032261038504,CE RAUL VIDAL
23357,2024,9,CONCLUIDA,Reprovado,202032261038504,CE RAUL VIDAL
23357,2025,9,CONCLUIDA,Não avaliado,202032261038504,CE RAUL VIDAL
23363,2022,8,ELEGIVEL,Aprovado,202032261056162,CE RAUL VIDAL
23363,2023,8,ELEGIVEL,Reprovado,202032261056162,CE RAUL VIDAL
23365,2022,8,CONCLUIDA,Dep.neste ano,202032261016292,CE RAUL VIDAL
23365,2023,9,VALOR DEPOSITADO,Aprovado,202032261016292,CE RAUL VIDAL
23365,2024,9,CONCLUIDA,Não avaliado,202032261016292,CE RAUL VIDAL
23365,2025,1,CONCLUIDA,Não avaliado,202032261016292,LICEU NILO PECANHA
23371,2022,7,CONCLUIDA,Dep.neste ano,202132261089301,CE RAUL VIDAL
23371,2023,8,CONCLUIDA,Aprovado,202132261089301,CE RAUL VIDAL
23371,2024,8,CONCLUIDA,Dep.neste ano,202132261089301,CE RAUL VIDAL
23371,2025,9,CONCLUIDA,Não avaliado,202132261089301,CE RAUL VIDAL
23372,2022,9,CONCLUIDA,Aprovado,201932260967562,CE RAUL VIDAL
23372,2023,1,CONCLUIDA,Aprovado,201932260967562,CE RAUL VIDAL
23372,2024,1,CONCLUIDA,Aprovado,202432261164122,CE RAUL VIDAL
23372,2025,2,CONCLUIDA,Não avaliado,202432261164122,CE RAUL VIDAL
23373,2022,7,VALOR DEPOSITADO,Aprovado,202132261083298,CE RAUL VIDAL
23373,2024,1,CONCLUIDA,Aprovado,202132261083298,CE RAUL VIDAL
23373,2025,2,CONCLUIDA,Não avaliado,202132261083298,CE RAUL VIDAL
23377,2022,7,CONCLUIDA,Reprovado,202132261074620,CE RAUL VIDAL
23377,2025,1,CONCLUIDA,Não avaliado,202532261197531,CE RAUL VIDAL
23392,2022,9,CONCLUIDA,Reprovado,121524501912,E M FRANCISCO PORTUGAL NEVES
23392,2023,9,CONCLUIDA,Reprovado,121524501912,E M FRANCISCO PORTUGAL NEVES
23392,2024,1,CONCLUIDA,Reprovado,202431930504937,CE ALMIRANTE TAMANDARE
23394,2022,1,PRE-INSCRITO,Aprovado,20211018403,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS NITEROI
23394,2023,3,PRE-INSCRITO,Aprovado,20211018403,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS NITEROI
23397,2021,9,VALOR DEPOSITADO,Aprovado,121823745589,E M RACHIDE DA GLORIA SALIM SAKER
23397,2022,1,CONCLUIDA,Dep.neste ano e outros,202219340652030,CE DAVID CAPISTRANO
23397,2023,2,CONCLUIDA,Transferido,202219340652030,CE DAVID CAPISTRANO
23397,2024,3,CONCLUIDA,Reprovado,202219340652030,CE PAULO ASSIS RIBEIRO
23397,2025,3,CONCLUIDA,Não avaliado,202219340652030,CE PAULO ASSIS RIBEIRO
23436,2022,8,ELEGIVEL,Aprovado,2010077500012,E E DE ENSINO FUNDAMENTAL HENRIQUE LAGE
23436,2025,1,ELEGIVEL,Não avaliado,202531881770035,LICEU NILO PECANHA
23467,2022,6,ELEGIVEL,Reprovado,202232050445668,CE EMBAIXADOR RAUL FERNANDES
23467,2023,6,ELEGIVEL,Abandonou,202232050445668,CE EMBAIXADOR RAUL FERNANDES
23467,2024,7,ELEGIVEL,Não avaliado,202232050445668,CE HILARIO RIBEIRO
23478,2022,7,CONCLUIDA,Reprovado,201932150565109,EE MENEZES VIEIRA
23478,2024,1,CONCLUIDA,Reprovado,201932150565109,CE MULLULO DA VEIGA
23478,2025,1,CONCLUIDA,Não avaliado,201932150565109,CE MULLULO DA VEIGA
23485,2022,6,CONCLUIDA,Aprovado,202231890535516,CE HILARIO RIBEIRO
23485,2023,7,CONCLUIDA,Aprovado,202231890535516,CE HILARIO RIBEIRO
23485,2024,8,CONCLUIDA,Reprovado,202231890535516,CE HILARIO RIBEIRO
23485,2025,9,CONCLUIDA,Não avaliado,202231890535516,CE HILARIO RIBEIRO
23488,2022,6,CONCLUIDA,Não avaliado,124886736504,E M PAULO FREIRE
23488,2023,7,CONCLUIDA,Dep.neste ano,124886736504,E M PAULO FREIRE
23488,2024,8,CONCLUIDA,Reprovado,124886736504,E M PAULO FREIRE
23488,2025,8,CONCLUIDA,Não avaliado,124886736504,E M PAULO FREIRE
23489,2022,7,VALOR DEPOSITADO,Aprovado,191112098100,ESCOLA MUNICIPAL ALTIVO CESAR
23489,2023,8,VALOR DEPOSITADO,Aprovado,191112098100,ESCOLA MUNICIPAL ALTIVO CESAR
23489,2024,9,CONCLUIDA,Reprovado,191112098100,ESCOLA MUNICIPAL ALTIVO CESAR
23489,2025,1,CONCLUIDA,Não avaliado,202531840376227,CE BRIGADEIRO CASTRIOTO
23493,2022,9,ELEGIVEL,Não avaliado,201932170256209,EE MENEZES VIEIRA
23493,2023,1,ELEGIVEL,Reprovado,201932170256209,CE CONSELHEIRO MACEDO SOARES
23493,2024,1,ELEGIVEL,Reprovado,201932170256209,CE CONSELHEIRO MACEDO SOARES
23494,2022,8,CONCLUIDA,Não avaliado,122787754308,E M FRANCISCO PORTUGAL NEVES
23494,2023,8,CONCLUIDA,Aprovado,122787754308,E M FRANCISCO PORTUGAL NEVES
23494,2024,1,CONCLUIDA,Aprovado,202432160519707,CE MARIA PEREIRA DAS NEVES
23494,2025,2,CONCLUIDA,Não avaliado,202432160519707,CE MARIA PEREIRA DAS NEVES
23495,2022,1,ELEGIVEL,Não avaliado,201915930311718,CIEP 448 RUY FRAZAO SOARES
23495,2023,2,ELEGIVEL,Dep.neste ano,201915930311718,CIEP 448 RUY FRAZAO SOARES
23501,2023,7,CONCLUIDA,Reprovado,2017.0201.4475,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
23501,2024,8,CONCLUIDA,Aprovado,2017.0201.4475,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
23501,2025,9,CONCLUIDA,Não avaliado,201.702.014.475,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
23547,2023,7,CONCLUIDA,Transferido,202231870931221,CE LEOPOLDO FROES
23547,2024,8,CONCLUIDA,Aprovado,202231870931221,CE JOAQUIM TAVORA
23547,2025,9,CONCLUIDA,Não avaliado,202231870931221,CE JOAQUIM TAVORA
23566,2023,7,CONCLUIDA,Aprovado,202115930357011,CIEP 448 RUY FRAZAO SOARES
23566,2024,7,CONCLUIDA,Aprovado,202115930357011,CIEP 448 RUY FRAZAO SOARES
23574,2023,6,CONCLUIDA,Aprovado,202332300594122,IE PROFESSOR ISMAEL COUTINHO
23574,2024,9,CONCLUIDA,Aprovado,202332300594122,IE PROFESSOR ISMAEL COUTINHO
23574,2025,1,CONCLUIDA,Não avaliado,202332300594122,IE PROFESSOR ISMAEL COUTINHO
23623,2023,1,CONCLUIDA,Transferido,201931930390410,CIEP 448 RUY FRAZAO SOARES
23623,2024,2,CONCLUIDA,Aprovado,201931930390410,CE ALMIRANTE TAMANDARE
23623,2025,3,CONCLUIDA,Não avaliado,201931930390410,CE ALMIRANTE TAMANDARE
23650,2023,9,CONCLUIDA,Reprovado,202332261133001,CE RAUL VIDAL
23650,2024,1,CONCLUIDA,Dep.neste ano,202332261133001,LICEU NILO PECANHA
23650,2025,2,CONCLUIDA,Não avaliado,202332261133001,LICEU NILO PECANHA
23654,2023,1,ELEGIVEL,Aprovado,202016170150318,CIEP 448 RUY FRAZAO SOARES
23654,2024,1,ELEGIVEL,Reprovado,202016170150318,CE PROFESSORA ALCINA RODRIGUES LIMA
23664,2023,6,CONCLUIDA,Reprovado,202332270154936,CE LEOPOLDO FROES
23664,2024,7,CONCLUIDA,Reprovado,202332270154936,CE LEOPOLDO FROES
23665,2023,6,ELEGIVEL,Dep.neste ano,202332140705207,CE LEOPOLDO FROES
23665,2024,7,ELEGIVEL,Reprovado,202332140705207,CE LEOPOLDO FROES
23665,2025,8,ELEGIVEL,Não avaliado,202332140705207,CE LEOPOLDO FROES
23673,2023,7,CONCLUIDA,Reprovado,202232261098968,CE RAUL VIDAL
23673,2024,8,CONCLUIDA,Aprovado,202232261098968,CE RAUL VIDAL
23673,2025,9,CONCLUIDA,Não avaliado,202232261098968,CE RAUL VIDAL
23682,2023,1,CONCLUIDA,Aprovado,202331930476491,CE ALMIRANTE TAMANDARE
23682,2024,1,CONCLUIDA,Aprovado,202331930476491,CE ALMIRANTE TAMANDARE
23682,2025,2,CONCLUIDA,Não avaliado,202331930476491,CE RAUL VIDAL
23731,2023,9,CONCLUIDA,Transferido,201832300471477,IE PROFESSOR ISMAEL COUTINHO
23731,2024,1,CONCLUIDA,Reprovado,201832300471477,CE RAUL VIDAL
23731,2025,1,CONCLUIDA,Não avaliado,201832300471477,CE RAUL VIDAL
23773,2023,6,CONCLUIDA,Reprovado,202331940835093,CE BALTAZAR BERNARDINO
23773,2024,7,CONCLUIDA,Dep.neste ano,202331940835093,CE LEOPOLDO FROES
23773,2025,8,CONCLUIDA,Não avaliado,202331940835093,CE LEOPOLDO FROES
23779,2023,1,CONCLUIDA,Reprovado,201931930398645,CE ALMIRANTE TAMANDARE
23779,2024,2,CONCLUIDA,Aprovado,201931930398645,CE ALMIRANTE TAMANDARE
23779,2025,3,CONCLUIDA,Não avaliado,201931930398645,CE ALMIRANTE TAMANDARE
23786,2023,1,CONCLUIDA,Dep.neste ano,201932160460474,CE MATEMATICO JOAQUIM GOMES DE SOUSA - INTER-CULTURAL BRASIL-CHINA
23786,2024,2,CONCLUIDA,Dep.neste ano,201932160460474,CE MATEMATICO JOAQUIM GOMES DE SOUSA - INTER-CULTURAL BRASIL-CHINA
23786,2025,2,CONCLUIDA,Não avaliado,201932160460474,CE MATEMATICO JOAQUIM GOMES DE SOUSA - INTER-CULTURAL BRASIL-CHINA
23848,2023,8,ELEGIVEL,Transferido,202031850838930,CE CONSELHEIRO MACEDO SOARES
23848,2025,8,ELEGIVEL,Não avaliado,202031850838930,CE CONSELHEIRO MACEDO SOARES
23881,2023,1,ELEGIVEL,Aprovado,201916170126435,CIEP 448 RUY FRAZAO SOARES
23881,2024,1,ELEGIVEL,Reprovado,201916170126435,CIEP 448 RUY FRAZAO SOARES
23894,2023,7,CONCLUIDA,Abandonou,202332000492227,CE DOUTOR LUCIANO PESTRE
23894,2024,8,CONCLUIDA,Transferido,202332000492227,IE PROFESSOR ISMAEL COUTINHO
23910,2023,6,CONCLUIDA,Reprovado,202317820483510,CIEP 450 DI CAVALCANTI
23910,2024,7,CONCLUIDA,Dep.neste ano,202317820483510,CIEP 450 DI CAVALCANTI
23932,2023,6,CONCLUIDA,Reprovado,202232230551164,IE PROFESSOR ISMAEL COUTINHO
23932,2024,7,CONCLUIDA,Aprovado,202232230551164,IE PROFESSOR ISMAEL COUTINHO
23947,2023,6,CONCLUIDA,Transferido,202217820468725,CE LEOPOLDO FROES
23947,2024,9,CONCLUIDA,Aprovado,202217820468725,CE BALTAZAR BERNARDINO
23947,2025,1,CONCLUIDA,Não avaliado,202217820468725,CE PAULO ASSIS RIBEIRO
23959,2023,6,INSCRICAO PARCIAL,Transferido,202331850915373,CE CONSELHEIRO MACEDO SOARES
23959,2024,7,INSCRICAO PARCIAL,Aprovado,130464126656,ESCOLA MUNICIPAL ALTIVO CESAR
23959,2025,8,INSCRICAO PARCIAL,Não avaliado,130464126656,ESCOLA MUNICIPAL ALTIVO CESAR
23961,2023,7,EMAIL NAO CONFIRMADO,Aprovado,202215930362844,CIEP 448 RUY FRAZAO SOARES
23961,2025,9,EMAIL NAO CONFIRMADO,Não avaliado,202215930362844,CIEP 448 RUY FRAZAO SOARES
23979,2023,6,CONCLUIDA,Aprovado,202332261132038,CE RAUL VIDAL
23979,2024,6,CONCLUIDA,Dep.neste ano,202332261132038,IE PROFESSOR ISMAEL COUTINHO
23983,2023,6,CONCLUIDA,Aprovado,202315930387134,CIEP 448 RUY FRAZAO SOARES
23983,2024,6,CONCLUIDA,Dep.neste ano,202315930387134,CIEP 448 RUY FRAZAO SOARES
23984,2023,9,CONCLUIDA,Reprovado,202015930333371,CIEP 448 RUY FRAZAO SOARES
23984,2024,1,CONCLUIDA,Reprovado,202015930333371,CIEP 448 RUY FRAZAO SOARES
23984,2025,1,CONCLUIDA,Não avaliado,202015930333371,CE PROFESSORA ALCINA RODRIGUES LIMA
23993,2023,6,ELEGIVEL,Transferido,202331900529943,EE MENEZES VIEIRA
23993,2024,7,ELEGIVEL,Não avaliado,202331900529943,CE MULLULO DA VEIGA
23993,2025,7,ELEGIVEL,Não avaliado,123129327923,E M MAESTRO HEITOR VILLA LOBOS
24009,2023,1,CONCLUIDA,Dep.neste ano,202332240567841,CE PROFESSORA ALCINA RODRIGUES LIMA
24009,2024,2,CONCLUIDA,Reprovado,202332240567841,CE PROFESSORA ALCINA RODRIGUES LIMA
24009,2025,3,CONCLUIDA,Não avaliado,202332240567841,CE PROFESSORA ALCINA RODRIGUES LIMA
24019,2023,9,CONCLUIDA,Transferido,202232230553027,CE RAUL VIDAL
24019,2024,1,CONCLUIDA,Reprovado,202232230553027,CE RAUL VIDAL
24019,2025,1,CONCLUIDA,Não avaliado,202232230553027,CE PINTO LIMA
24021,2023,6,ELEGIVEL,Reprovado,202331940843355,CE BALTAZAR BERNARDINO
24021,2024,7,ELEGIVEL,Reprovado,202331940843355,CE BALTAZAR BERNARDINO
24021,2025,7,ELEGIVEL,Não avaliado,202331940843355,CE JOAQUIM TAVORA
24042,2023,6,CONCLUIDA,Reprovado,202332261131732,CE RAUL VIDAL
24042,2024,7,CONCLUIDA,Aprovado,202332261131732,CE JOAQUIM TAVORA
24042,2025,8,CONCLUIDA,Não avaliado,202332261131732,CE JOAQUIM TAVORA
24072,2023,8,ELEGIVEL,Abandonou,202331890552093,CE MACHADO DE ASSIS
24072,2024,9,ELEGIVEL,Aprovado,123617807479,E M DR ALBERTO FRANCISCO TORRES
24072,2025,1,ELEGIVEL,Não avaliado,202331890552093,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
24088,2023,9,ELEGIVEL,Transferido,202332140705630,CE LEOPOLDO FROES
24088,2024,1,ELEGIVEL,Não avaliado,202332140705630,CE BALTAZAR BERNARDINO
24088,2025,1,ELEGIVEL,Não avaliado,202332140705630,LICEU NILO PECANHA
24090,2023,7,ELEGIVEL,Abandonou,202117820453310,CE LEOPOLDO FROES
24090,2025,7,ELEGIVEL,Não avaliado,202517820532694,CIEP 450 DI CAVALCANTI
